NUMBER,STREET,CITY,POSTCODE
3187,IMPERIAL WY,Reno,89363
1776,AMBERWOOD DR,Reno,89492
3349,SHERMAN LN,Las Vegas,89156
6021,MCDOWELL RD,Las Vegas,89300
0,HWY 50 EAST,Las Vegas,89166
2600,COLLEGE PY,Las Vegas,89110
4201,EMERSON DR,Las Vegas,89173
11,CASTLE WY,Reno,89387
405,W GARDENGATE WY,Las Vegas,89376
0,IMPERIAL WY,Reno,89564
0,DRAKO WY,Las Vegas,89157
3100,WINGATE WY,Las Vegas,89550
1601,ROBB DR,Reno,89493
804,WENINGER DR,Las Vegas,89507
2530,JARBIDGE CT,Las Vegas,89547
2714,SNOWFLAKE DR,Reno,89521
2807,LUKENS LN,Las Vegas,89207
2752,PEBBLERIDGE DR,Las Vegas,89497
1141,ROLLING HILLS DR,Reno,89456
1820,TULIP CT,Las Vegas,89468
2298,DARLA WY,Reno,89505
3326,DALE DR,Reno,89224
3010,MELANIE LN,Las Vegas,89156
812,WENINGER DR,Las Vegas,89212
291,E NYE LN,Reno,89187
2982,KIT SIERRA WY,Las Vegas,89107
2669,NEW RIDGE DR,Las Vegas,89490
2501,POOLE WY,Reno,89392
4015,GARSON CT,Reno,89464
3439,SHERMAN LN,Las Vegas,89333
2304,GLENN DR,Reno,89102
5700,GONI RD,Reno,89357
3678,LAKEVIEW RD,Las Vegas,89298
4711,LANGO DR,Las Vegas,89281
3919,NORTHGATE LN,Las Vegas,89271
0,SEC 29 16/20,Las Vegas,89266
4091,COUNTY LINE RD,Las Vegas,89461
2801,CONESTOGA DR,Las Vegas,89219
4214,NORTHGATE LN,Reno,89448
3419,N LOMPA LN,Las Vegas,89170
4530,TIMBERLINE DR,Reno,89129
3676,IMPERIAL WY,Reno,89306
706,COLLEGE PY,Las Vegas,89184
3401,DARTMOUTH DR,Las Vegas,89187
36,BRYAN CI,Reno,89203
2893,CENTURY DR,Reno,89462
2740,GARDNER LN,Las Vegas,89102
2601,MOUNTAIN ST,Las Vegas,89486
1304,FLINTWOOD DR,Reno,89524
4222,SHERMAN LN,Las Vegas,89242
2317,SNOWFLAKE DR,Las Vegas,89229
6,WILD SAGE CI,Reno,89557
120,E BONANZA DR,Las Vegas,89347
3800,LAKEVIEW RD,Reno,89353
2600,COLLEGE PY H-25,Las Vegas,89511
2761,LOVELACE WY,Las Vegas,89228
3121,IMPERIAL WY,Reno,89127
2701,MARVIN DR,Reno,89186
4062,MONTEZ DR,Las Vegas,89533
3990,KNOBLOCK RD,Las Vegas,89437
2588,FLINTWOOD DR,Las Vegas,89145
3222,COLLEGE DR,Las Vegas,89270
3105,WINGATE WY,Reno,89202
2949,RIDGECREST DR,Las Vegas,89520
2680,CARRIAGE CREST DR,Las Vegas,89244
2645,PEBBLERIDGE DR,Las Vegas,89418
1231,FLINTWOOD DR,Las Vegas,89199
2404,RICHARD DR,Las Vegas,89317
952,SLIDE MOUNTAIN DR,Reno,89361
0,SEC 21 16/20,Las Vegas,89225
0,SEC 29 16/20,Reno,89474
0,SIGSTROM DR / DANIELLE DR,Las Vegas,89306
95,CONESTOGA DR,Las Vegas,89224
4900,NUMAGA PASS RD,Reno,89173
3505,DIAMOND AV,Las Vegas,89484
3300,SUNRISE DR,Reno,89503
4323,APOLLO DR,Reno,89166
10,MORRIS CI,Reno,89284
11,WOODRIDGE CI,Reno,89546
2669,BALLARAT DR,Reno,89434
4016,GARSON CT,Reno,89539
2526,RIDGECREST DR,Reno,89288
1103,NORTHFIELD DR,Las Vegas,89276
2557,BEL AIRE WY,Las Vegas,89230
2315,EASTRIDGE LN,Las Vegas,89103
6164,SALK RD,Las Vegas,89539
4,WILD SAGE CI,Las Vegas,89119
3737,HOBART RD,Las Vegas,89434
2600,COLLEGE PY H-45,Las Vegas,89173
51,GRANITE WY,Las Vegas,89273
3433,DARTMOUTH DR,Las Vegas,89533
2601,COLLEGE PY,Reno,89226
1615,ROBB DR,Las Vegas,89149
2520,SNEDDON WY,Las Vegas,89105
2640,WATT RD,Las Vegas,89316
3656,LAKEVIEW RD,Reno,89480
1067,SHENANDOAH DR,Las Vegas,89453
3809,N CARSON ST,Las Vegas,89444
0,OLD HOT SPRINGS RD,Las Vegas,89265
501,SANDSTONE DR,Las Vegas,89110
2730,TENAYA DR,Las Vegas,89393
2045,HAWTHORNE CT,Las Vegas,89267
3703,TUOLUMNE WY,Reno,89146
2609,NEW RIDGE DR,Las Vegas,89376
2300,RICHARD DR,Las Vegas,89258
4851,RED'S GRADE,Las Vegas,89434
2570,LUKENS LN,Las Vegas,89504
2375,EASTRIDGE LN,Reno,89249
2324,COLUMBIA WY,Las Vegas,89323
1160,CONESTOGA DR,Reno,89552
5111,GONI RD,Reno,89255
3868,IMPERIAL WY,Las Vegas,89208
3584,EMERSON DR,Las Vegas,89417
3419,SHERMAN LN,Las Vegas,89495
2205,HARRIETT DR,Las Vegas,89567
1976,BRIAR CREST CT,Las Vegas,89266
1780,FRANKLIN RD,Reno,89401
2300,LOCKHEED WY,Las Vegas,89301
3792,NORTHGATE LN,Reno,89544
808,CHERNUS DR,Reno,89438
2801,KIT SIERRA WY,Las Vegas,89228
5,EDIZA CI,Las Vegas,89165
2627,AIRPORT RD,Las Vegas,89550
2544,OAK RIDGE DR,Reno,89120
2421,OAK RIDGE DR,Reno,89553
1430,JEFFERSON DR,Reno,89538
2486,FERMI RD,Las Vegas,89217
1222,GENOA LN,Las Vegas,89415
2451,ARROWHEAD DR,Reno,89224
3832,IMPERIAL WY,Las Vegas,89110
14,GRANITE WY,Reno,89434
120,E GARDENGATE WY,Las Vegas,89472
2501,COMBS CANYON RD,Reno,89352
1580,ROBB DR,Reno,89517
4,SCARLET CI,Las Vegas,89258
4000,LAKEVIEW RD,Las Vegas,89358
2600,COLLEGE PY,Reno,89417
0,SEC 03 15/19 S2 NE4,Las Vegas,89341
1646,OLD HOT SPRINGS RD,Las Vegas,89238
3610,EMERSON DR,Reno,89507
4079,KNOBLOCK RD,Las Vegas,89321
4800,MORGAN MILL RD,Las Vegas,89232
2431,N LOMPA LN,Las Vegas,89266
2250,DORI WY,Las Vegas,89130
2528,MERRILL RD,Las Vegas,89234
4140,EMERSON DR,Las Vegas,89372
2600,COLLEGE PY H-40,Las Vegas,89306
3440,BILTMORE ST,Reno,89559
0,SEC 21 16/20,Las Vegas,89121
6369,SALK RD,Reno,89188
5150,SIGSTROM DR,Las Vegas,89452
87,MANZANITA TE,Las Vegas,89306
1588,OLD HOT SPRINGS RD,Las Vegas,89484
1400,FLINTWOOD DR,Las Vegas,89102
1015,BAILY CT,Reno,89506
5750,NEWTON RD,Las Vegas,89129
5632,SALK RD,Las Vegas,89208
4000,MURPHY DR,Las Vegas,89568
2150,LOCKHEED WY,Las Vegas,89383
2034,EMILY CT,Las Vegas,89363
1186,GOLD MEADOW CT,Reno,89255
2209,GLENN DR,Las Vegas,89180
6134,MCDOWELL RD,Las Vegas,89173
4248,MINA WY,Reno,89497
3488,CENTENNIAL PARK DR,Las Vegas,89471
3244,DARTMOUTH CT,Las Vegas,89424
2304,MAYFLOWER WY,Reno,89436
2204,MOUNTAIN ST,Las Vegas,89445
2289,FAIRMONT WY,Las Vegas,89203
2293,DORI WY,Reno,89547
0,SEC 36 16/19 NE4,Reno,89204
910,W BONANZA DR,Las Vegas,89493
80,RUBY LN,Reno,89526
1457,RIDGE POINT DR,Reno,89566
2033,EVERGREEN DR,Reno,89395
1638,SPOONER DR,Las Vegas,89189
2259,POOLE WY,Las Vegas,89502
37,MADISON DR,Las Vegas,89531
5200,CONVAIR DR,Las Vegas,89432
1109,WESTCREEK LN,Reno,89458
2230,EL RANCHO DR,Reno,89132
1251,SOUTH SUTRO TE,Las Vegas,89110
54,RUBY LN,Las Vegas,89118
4059,RAMSEY CI,Reno,89251
3179,IMPERIAL WY,Reno,89320
1153,RIDGEFIELD DR,Las Vegas,89109
1824,AMBERWOOD DR,Las Vegas,89409
2500,LARRY CI,Las Vegas,89290
2804,MARVIN DR,Las Vegas,89147
2782,FOXHILL DR,Las Vegas,89273
1404,SPOONER DR,Las Vegas,89113
2617,BOHR RD,Las Vegas,89223
2647,DANIELLE DR,Las Vegas,89199
5307,GABRIELLE CT,Las Vegas,89362
25,MANZANITA TE,Reno,89424
4809,ANGELO CT,Las Vegas,89485
4601,GONI RD,Las Vegas,89514
0,ARROWHEAD DR,Las Vegas,89259
3608,NORTHGATE LN,Las Vegas,89351
2629,SNEDDON WY,Reno,89554
3740,TUOLUMNE WY,Las Vegas,89302
2530,OAK RIDGE DR,Reno,89343
2680,SHERMAN LN,Las Vegas,89536
4736,CONVAIR DR,Las Vegas,89171
0,DALE DR,Las Vegas,89369
0,AMBERWOOD DR,Las Vegas,89513
1527,ROLLING HILLS DR,Las Vegas,89439
5000,HOBART RD,Reno,89512
2301,LOCKHEED WY,Las Vegas,89497
3422,NORTHGATE LN,Reno,89318
0,TIMBERLINE DR,Reno,89455
11,MILLIMAN WY,Las Vegas,89513
2359,BUNCH WY,Reno,89520
4400,HOBART RD,Las Vegas,89416
5071,SIGSTROM DR,Las Vegas,89452
1175,GENOA LN,Reno,89256
4826,GONI RD,Las Vegas,89202
4088,WEISE RD,Las Vegas,89412
304,AGATE DR,Reno,89335
350,W HAMPTON DR,Las Vegas,89395
3962,WESTWOOD DR,Las Vegas,89473
4400,E NYE LN,Las Vegas,89219
3034,APOLLO DR,Las Vegas,89258
2945,SILVER STREAM DR,Reno,89261
2792,BEL AIRE WY,Reno,89517
205,W GARDENGATE WY,Reno,89111
3090,MELANIE LN,Las Vegas,89542
0,HWY 50 EAST,Reno,89309
3010,DEBBIE WY,Las Vegas,89216
2921,GENTILE CT,Reno,89107
1247,SHADOWRIDGE DR,Las Vegas,89215
2543,MACY CT,Las Vegas,89500
4,LIDA CI,Reno,89316
1608,EVERGREEN DR,Las Vegas,89510
2547,CHRISTMAS TREE DR,Las Vegas,89211
4039,GARSON CT,Las Vegas,89223
2463,TAYLOR WY,Reno,89343
2077,DESERT PEACH DR,Las Vegas,89135
3465,DARTMOUTH DR,Reno,89151
680,W NYE LN,Las Vegas,89119
3049,BOWERS LN,Reno,89465
2901,MAYFLOWER WY,Las Vegas,89105
4,EDIZA CI,Las Vegas,89151
3966,KNOBLOCK RD,Las Vegas,89369
1518,EVERGREEN DR,Las Vegas,89420
4035,RAMSEY CI,Las Vegas,89105
180,JUMBO CT,Las Vegas,89104
21,BRYAN CI,Las Vegas,89531
203,E NYE LN,Las Vegas,89453
1330,TURNER CT,Reno,89318
1762,WALNUT CT,Las Vegas,89117
300,AGATE DR,Reno,89144
22,CASTLE WY,Reno,89479
0,EXECUTIVE POINTE WY/COLLEGE PY,Las Vegas,89431
0,SEC 05 15/20 SW4 SW4,Reno,89412
3060,MELANIE LN,Las Vegas,89284
3371,E NYE LN,Las Vegas,89567
226,LISA WY,Reno,89235
1535,OLD HOT SPRINGS RD,Reno,89284
205,SANDSTONE DR,Las Vegas,89220
308,W GARDENGATE WY,Las Vegas,89308
16,RILEY CI,Las Vegas,89269
3714,PROSPECT DR,Reno,89258
1665,TURNER CT,Reno,89485
4233,MIDAS WY,Las Vegas,89429
49,GRANITE WY,Las Vegas,89429
1830,COLLEGE PY,Reno,89450
3039,RESEARCH WY,Reno,89322
2994,KELLY DR,Las Vegas,89124
2698,MARVIN DR,Las Vegas,89407
3177,SHERMAN LN,Las Vegas,89114
4,KIT SIERRA LOOP,Reno,89466
5051,NUMAGA PASS RD,Las Vegas,89140
280,NORTH SUTRO TE,Las Vegas,89202
653,SHENANDOAH DR,Las Vegas,89294
2600,COLLEGE PY H-33,Las Vegas,89540
3636,EMERSON DR,Las Vegas,89330
3255,IMPERIAL WY,Las Vegas,89332
0,OXBOW DR,Las Vegas,89533
0,GARDNER LN,Las Vegas,89428
4083,MONTEZ DR,Las Vegas,89277
4162,SHERMAN LN,Las Vegas,89479
3792,EMERSON DR,Reno,89276
3701,N CARSON ST,Las Vegas,89318
3833,TIMBERLINE DR,Las Vegas,89322
3070,MELANIE LN,Reno,89451
9,LIDA CI,Reno,89487
2723,OAK RIDGE DR,Las Vegas,89373
1222,SPOONER DR,Las Vegas,89401
2437,CHARDONNAY DR,Las Vegas,89408
2331,MARIAN AV,Las Vegas,89397
2239,POOLE WY,Las Vegas,89290
2037,BRIAR CREST CT,Reno,89119
4400,NUMAGA PASS RD,Reno,89268
182,GALENA WY,Las Vegas,89353
140,DYER CT,Las Vegas,89547
3650,E NYE LN,Las Vegas,89333
2947,CAMERON CT,Las Vegas,89456
4020,MONTEZ DR,Las Vegas,89142
2557,FERN MEADOW CI,Reno,89482
2029,EMILY CT,Las Vegas,89493
43,CENTURY CI,Las Vegas,89343
2611,CARRIAGE CREST DR,Las Vegas,89206
2499,SIMONS CT,Las Vegas,89489
2239,TABLE ROCK DR,Las Vegas,89416
5301,NUMAGA PASS RD,Las Vegas,89478
2206,MOUTON DR,Las Vegas,89285
4890,BRYCE DR,Reno,89493
4089,FURNACE CREEK DR,Las Vegas,89214
801,CHERNUS DR,Las Vegas,89116
2580,BUNCH WY,Las Vegas,89394
2560,SIMONS CT,Las Vegas,89229
3742,SHERMAN LN,Las Vegas,89126
2603,NEW RIDGE DR,Las Vegas,89551
22,KIT SIERRA LOOP,Las Vegas,89415
2247,GREGG ST,Las Vegas,89526
1960,MAXWELL RD,Reno,89218
4200,LEVI GULCH,Reno,89136
1725,VISTA LN,Las Vegas,89262
4321,COMBS CANYON RD,Las Vegas,89207
4840,HYTECH DR,Las Vegas,89450
4201,NUMAGA PASS RD,Las Vegas,89231
1920,RADCLIFF DR,Las Vegas,89522
3222,DARTMOUTH CT,Reno,89341
2050,AMBERWOOD DR,Reno,89383
856,RIDGEFIELD DR,Las Vegas,89254
1065,W BONANZA DR,Reno,89240
810,RUBY LN,Las Vegas,89276
4305,NORTHGATE LN,Reno,89317
4091,RAMSEY CI,Las Vegas,89343
3478,HARVARD DR,Las Vegas,89432
27,BRYAN CI,Las Vegas,89435
900,WENINGER DR,Reno,89280
101,HOT SPRINGS RD,Las Vegas,89162
1683,SOUTHRIDGE RD,Las Vegas,89464
2470,CARMINE ST,Las Vegas,89552
0,SEC 31 16/20,Las Vegas,89230
1990,MAXWELL RD,Las Vegas,89141
5700,FULTON CT,Las Vegas,89304
4804,PURPLE SAGE CT,Reno,89331
1247,LINDSAY LN,Las Vegas,89325
4867,ANGELO CT,Las Vegas,89159
4501,WAGON WHEEL RD,Las Vegas,89373
174,GALENA WY,Las Vegas,89320
3976,NORTHGATE LN,Las Vegas,89324
2202,COMBS CANYON RD,Reno,89361
0,N DEER RUN RD,Las Vegas,89304
2617,PEBBLERIDGE DR,Las Vegas,89287
2720,SHERMAN LN,Las Vegas,89359
2462,NORTHGATE LN,Reno,89103
2414,HAVENWOOD CT,Las Vegas,89200
1162,SLIDE MOUNTAIN DR,Las Vegas,89258
680,HOT SPRINGS RD,Reno,89320
4966,AUGUST DR,Las Vegas,89376
2929,GENTILE CT,Las Vegas,89306
2620,CONCORD DR,Reno,89309
0,N DEER RUN RD,Las Vegas,89247
3,KIT SIERRA LOOP,Las Vegas,89406
3793,PROSPECT DR,Las Vegas,89443
3321,DEBBIE WY,Reno,89229
730,BASQUE WY,Las Vegas,89309
0,SEC 10 15/19 NE4 NE4,Las Vegas,89284
2569,FERN MEADOW CI,Reno,89485
2557,MAYFLOWER WY,Las Vegas,89330
2619,WILMA WY,Las Vegas,89351
2630,LONGRIDGE DR,Las Vegas,89106
4088,SHERMAN LN,Las Vegas,89212
2343,EMPIRE RANCH RD,Reno,89239
4767,YUKON CT,Las Vegas,89430
390,RUBY LN,Las Vegas,89361
1865,RADCLIFF DR,Las Vegas,89283
51,E APPLEGATE WY,Las Vegas,89195
3301,SURREY LN,Las Vegas,89236
3105,NORTHGATE LN,Reno,89528
40,BRYAN CI,Las Vegas,89551
3,RILEY CI,Reno,89375
2888,CENTURY DR,Reno,89152
2309,RICHARD DR,Las Vegas,89160
1612,SPOONER DR,Las Vegas,89334
1720,MONTELENA CT,Las Vegas,89402
2265,BUNCH WY,Las Vegas,89497
1835,FRANKLIN RD,Las Vegas,89124
4,DELTA CI,Reno,89455
4875,WEST SUTRO TE,Las Vegas,89206
3850,IMPERIAL WY,Reno,89369
3,DENMAR CI,Las Vegas,89330
6,TISSIAC CI,Las Vegas,89325
1173,FLINTWOOD DR,Las Vegas,89471
1673,WINDRIDGE DR,Las Vegas,89169
2438,N CARSON ST,Las Vegas,89117
219,SAGE ST,Reno,89251
2633,NEW RIDGE DR,Las Vegas,89425
2632,NEW RIDGE DR,Reno,89406
1539,ROLLING HILLS DR,Reno,89537
2205,MOUNTAIN ST,Las Vegas,89130
2138,COURT SIDE CI,Las Vegas,89387
77,CONESTOGA DR,Las Vegas,89432
4301,LEVI GULCH,Reno,89264
2620,SNEDDON WY,Las Vegas,89139
1472,LINDSAY LN,Las Vegas,89497
4580,WAGON WHEEL RD,Reno,89340
1375,VISTA LN,Las Vegas,89367
308,AGATE DR,Las Vegas,89160
909,HOT SPRINGS RD,Las Vegas,89128
2305,MICHAEL DR,Las Vegas,89175
3,TESLA CI,Reno,89141
0,SEC 01 15/21,Las Vegas,89560
123,E GARDENGATE WY,Reno,89205
3209,PINE LN,Las Vegas,89439
2710,SNEDDON WY,Las Vegas,89492
2442,OAK RIDGE DR,Reno,89465
2710,MAYFLOWER WY,Las Vegas,89426
2580,SCOTCH PINE DR,Las Vegas,89188
2880,SHERMAN LN,Las Vegas,89293
2780,SHERMAN LN,Las Vegas,89465
16,KIT SIERRA LOOP,Reno,89262
3408,CHAMPION ST,Las Vegas,89566
2,DENIO CT,Reno,89344
7,ROBERTA WY,Reno,89167
2052,CLOVER CT,Reno,89500
4700,FOX CREEK RD,Las Vegas,89240
4131,MIDAS WY,Reno,89256
313,W GARDENGATE WY,Las Vegas,89515
4860,AUGUST DR,Las Vegas,89155
123,BROADLEAF LN,Las Vegas,89179
309,AGATE DR,Las Vegas,89553
303,W HAMPTON DR,Las Vegas,89283
3220,OTHA ST,Las Vegas,89566
3143,IMPERIAL WY,Las Vegas,89526
2965,SILVER STREAM DR,Las Vegas,89559
4962,HWY 50 EAST,Reno,89136
3223,IMPERIAL WY,Las Vegas,89492
19,RILEY CI,Las Vegas,89352
1416,NORTHILL DR,Reno,89195
7,DENMAR CI,Las Vegas,89561
2736,FOXHILL DR,Las Vegas,89182
2677,CARRIAGE CREST DR,Las Vegas,89270
1,TIOGA CI,Las Vegas,89164
2316,BUNCH WY,Las Vegas,89565
2282,OAK RIDGE DR,Reno,89421
2249,EMPIRE RANCH RD,Las Vegas,89194
2205,AIRPORT RD,Las Vegas,89357
2029,GREGG ST,Las Vegas,89476
0,HOBART RD,Las Vegas,89478
2077,DORI WY,Reno,89343
8025,HWY 50 EAST,Reno,89337
3628,LAKEVIEW RD,Reno,89231
3704,LAKEVIEW RD,Reno,89191
4344,COMBS CANYON RD,Las Vegas,89566
3500,NORTHGATE LN,Las Vegas,89427
3453,KATHLEEN DR,Las Vegas,89471
2801,POOLE WY,Reno,89167
0,HWY 50 EAST,Las Vegas,89181
2622,LONGRIDGE DR,Las Vegas,89318
1726,DESERT PEACH DR,Las Vegas,89127
1729,DESERT PEACH DR,Las Vegas,89544
809,NORRIE DR,Las Vegas,89334
2004,MICHAEL DR,Las Vegas,89317
1779,SPOONER DR,Reno,89221
2100,POOLE WY,Las Vegas,89206
2280,CONESTOGA DR,Reno,89436
888,W BONANZA DR,Las Vegas,89423
449,E BONANZA DR,Las Vegas,89173
1209,SOUTH SUTRO TE,Reno,89396
308,RUBY LN,Las Vegas,89109
2905,DOMINIC CT,Las Vegas,89209
0,SEC 09 15/21,Reno,89313
1384,RIDGE POINT DR,Reno,89127
2630,MERRIMAC WY,Las Vegas,89498
2541,ROCKBRIDGE DR,Las Vegas,89285
1231,NORTHFIELD DR,Reno,89452
2540,BEL AIRE WY,Reno,89342
979,RUBY LN,Las Vegas,89367
1049,HOLLY WY,Las Vegas,89421
2600,COLLEGE PY T-21,Reno,89402
212,SARAH DR,Las Vegas,89210
212,PINE LN,Reno,89504
6,ROSE CI,Las Vegas,89372
4078,WESTWOOD DR,Las Vegas,89230
5480,HWY 50 EAST,Las Vegas,89271
0,SEC 11 15/19 NW4 NW4,Las Vegas,89524
2910,COLLIER CT,Las Vegas,89403
2739,ANTLER DR,Las Vegas,89161
2751,CENTURY DR,Las Vegas,89264
2681,POOLE WY,Las Vegas,89173
2584,FERN MEADOW CI,Las Vegas,89503
4500,N CARSON ST,Las Vegas,89445
5,DENIO CT,Las Vegas,89491
100,W GARDENGATE WY,Reno,89109
96,E APPLEGATE WY,Reno,89491
243,E APPLEGATE WY,Las Vegas,89466
2542,FERN MEADOW CI,Las Vegas,89224
1078,WESTCREEK LN,Las Vegas,89103
1266,SPOONER DR,Las Vegas,89419
2200,GLENN DR,Reno,89545
3429,CHAMPION ST,Las Vegas,89355
0,SEC 14 16/20,Las Vegas,89372
4362,COMBS CANYON RD,Las Vegas,89143
2600,COLLEGE PY H-19,Las Vegas,89520
2557,CANTER WY,Reno,89487
2649,KIT SIERRA WY,Las Vegas,89250
609,WAGNER DR,Las Vegas,89211
2035,SNOWFLAKE DR,Las Vegas,89191
2225,MOUTON DR,Las Vegas,89157
3502,EMERSON DR,Reno,89214
1268,MOUNTAIN PARK DR,Las Vegas,89146
0,W WINNIE LN,Las Vegas,89173
980,KENNEDY DR,Las Vegas,89390
896,KENNEDY DR,Las Vegas,89131
0,HWY 50 EAST,Las Vegas,89172
1897,CITADEL CI,Las Vegas,89549
3711,PARADISE VW,Reno,89383
3290,N ROOP ST,Las Vegas,89327
2522,LARRY CI,Las Vegas,89407
2811,CENTURY DR,Reno,89491
2661,CARRIAGE CREST DR,Las Vegas,89459
1432,FLINTWOOD DR,Reno,89328
2613,PINION PINE DR,Reno,89508
2505,RICHARD DR,Las Vegas,89375
2471,HAVENWOOD CT,Las Vegas,89302
2436,CHARDONNAY DR,Las Vegas,89312
1100,WESTCREEK LN,Las Vegas,89356
1021,SLIDE MOUNTAIN DR,Las Vegas,89517
2,ROBERTA WY,Las Vegas,89224
916,IVY ST,Las Vegas,89251
1448,MOUNTAIN PARK DR,Las Vegas,89157
1837,ALPINE ST,Las Vegas,89374
2211,MOUTON DR,Las Vegas,89112
1018,ARROWHEAD DR,Reno,89163
0,W HAMPTON DR/IMPERIAL WY,Las Vegas,89434
3726,TIMBERLINE DR,Reno,89155
2649,PINION PINE DR,Reno,89197
2206,OAK RIDGE DR,Las Vegas,89303
706,IVY ST,Las Vegas,89107
4040,GORDON ST,Reno,89225
4150,GORDON ST,Las Vegas,89278
33,CONESTOGA DR,Las Vegas,89363
4736,BLACKROCK CT,Reno,89438
4181,WEISE RD,Reno,89484
4,GRANITE WY,Reno,89277
1345,RIDGE POINT DR,Las Vegas,89359
0,CHRISTMAS TREE DR,Las Vegas,89436
2759,KIT SIERRA WY,Las Vegas,89511
2687,LONGRIDGE DR,Las Vegas,89496
2772,VIKING WY,Reno,89228
2535,CATHERINE CI,Reno,89443
2644,NEW RIDGE DR,Las Vegas,89510
2601,CONCORD DR,Las Vegas,89204
1532,SLIDE MOUNTAIN DR,Reno,89499
1467,SLIDE MOUNTAIN DR,Las Vegas,89563
2800,COMBS CANYON RD,Reno,89250
1795,COLLEGE PY,Las Vegas,89565
301,W APPLEGATE WY,Reno,89169
20,RILEY CI,Las Vegas,89411
3072,RESEARCH WY,Las Vegas,89246
4097,WESTWOOD DR,Reno,89380
2749,N CARSON ST,Reno,89413
2748,N CARSON ST,Las Vegas,89150
3998,SWEETWATER DR,Las Vegas,89468
4895,BRYCE DR,Las Vegas,89123
20,COLLEGE PY,Las Vegas,89210
12,MILLIMAN WY,Las Vegas,89542
0,HWY 50 EAST,Las Vegas,89332
2167,SOUTHRIDGE CT,Reno,89519
1756,SOUTHRIDGE RD,Las Vegas,89125
6075,SALK RD,Las Vegas,89355
4871,BRYCE DR,Reno,89316
152,PAUL WY,Las Vegas,89286
4630,GARNET WY,Reno,89162
1898,COLLEGE PY,Las Vegas,89500
2908,KELLY DR,Reno,89431
2503,CATHERINE CI,Las Vegas,89442
2501,W COLLEGE PY,Reno,89324
3032,THURMAN CI,Reno,89495
0,BRICK RD,Las Vegas,89337
2862,MAYFLOWER WY,Las Vegas,89477
2701,LORRAINE ST,Las Vegas,89272
4093,MONTEZ DR,Las Vegas,89560
1416,FLINTWOOD DR,Las Vegas,89419
3319,CHAMPION ST,Las Vegas,89425
4440,COUNTY LINE RD,Reno,89258
2600,COLLEGE PY T-24,Reno,89541
254,SARAH DR,Las Vegas,89355
3604,CINNABAR AV,Reno,89412
3521,OTHA ST,Las Vegas,89268
1566,ROBB DR,Las Vegas,89515
1242,NORTHILL DR,Las Vegas,89497
3400,WHITE LN,Reno,89443
3209,AIRPORT RD,Reno,89124
3071,MELANIE LN,Reno,89182
2960,CROSSRIDGE DR,Las Vegas,89445
1219,SHADOWRIDGE DR,Las Vegas,89257
3077,THURMAN CI,Reno,89404
1433,ALBERTA CT,Las Vegas,89106
2439,BUNCH WY,Reno,89353
1162,GOLD MEADOW CT,Las Vegas,89234
2300,BUNCH WY,Las Vegas,89398
1016,WESTCREEK LN,Las Vegas,89521
3200,CARMINE ST,Reno,89348
309,W GARDENGATE WY,Reno,89539
112,E HAMPTON DR,Las Vegas,89128
3245,UPLAND CT,Las Vegas,89261
3220,BANJO CI,Reno,89257
200,STONEGATE WY,Reno,89460
2765,FOXHILL DR,Reno,89360
2950,CENTURY DR,Las Vegas,89513
2625,N DEER RUN RD,Reno,89207
1400,SLIDE MOUNTAIN DR,Las Vegas,89372
1851,PINOAK LN,Las Vegas,89520
2150,DARLA WY,Las Vegas,89515
0,SEC 27 16/20 S2,Reno,89558
2057,MAXWELL RD,Las Vegas,89205
3739,PROSPECT DR,Reno,89217
0,DRAKO WY,Las Vegas,89485
3374,BEL AIRE WY,Las Vegas,89416
2632,CARRIAGE CREST DR,Las Vegas,89456
2516,WATERCREST CT,Las Vegas,89212
2404,HARRIETT DR,Las Vegas,89311
1898,SPOONER DR,Las Vegas,89134
4124,SWEETWATER DR,Las Vegas,89563
5195,GONI RD,Las Vegas,89555
4560,WAGON WHEEL RD,Las Vegas,89322
1849,CITADEL CI,Las Vegas,89404
3205,RETAIL DR,Reno,89417
4500,TIMBERLINE DR,Las Vegas,89298
2545,PINION PINE DR,Reno,89217
2411,HAVENWOOD CT,Las Vegas,89473
207,HOT SPRINGS RD,Las Vegas,89325
1335,SLIDE MOUNTAIN DR,Reno,89155
0,HWY 50 EAST,Reno,89230
601,IVY ST,Las Vegas,89215
0,GONI RD,Las Vegas,89529
2948,KIT SIERRA WY,Las Vegas,89523
2814,N CARSON ST,Las Vegas,89116
2640,POOLE WY,Reno,89554
2486,HAVENWOOD CT,Reno,89241
2505,MICHAEL DR,Reno,89357
2463,PEAKWOOD CT,Las Vegas,89318
2309,MOUNTAIN ST,Las Vegas,89267
1858,WALKER DR,Las Vegas,89295
5177,GONI RD,Reno,89401
649,NORTH SUTRO TE,Las Vegas,89335
2451,LOCKHEED WY,Las Vegas,89263
4089,NORTHGATE LN,Las Vegas,89105
208,BOULDER DR,Las Vegas,89185
405,SANDSTONE DR,Las Vegas,89323
3509,NORTHGATE LN,Las Vegas,89247
3171,N DEER RUN RD,Reno,89265
1650,ROBB DR,Las Vegas,89120
1423,NORTHILL DR,Reno,89307
1191,FLINTWOOD DR,Reno,89482
2030,HAWTHORNE CT,Las Vegas,89424
2631,PEBBLERIDGE DR,Las Vegas,89153
199,E BONANZA DR,Reno,89556
3702,PROSPECT DR,Las Vegas,89421
1485,TURNER CT,Reno,89458
